id,date,decision,confidence_rate,starting_price,ending_price,before_total,after_total,result_rate,max_opposite_price_move_rate,max_opposite_price_move_rate_time,max_take_profit_rate,take_profit_rate_time,trade_state,control_state
1030,2024-06-21 00:00:00+03:00,DOWN,0.74,64869.99,64506.14,987088.0444059108768175737596,992624.5333888302617678423540,1.0056,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1037,2024-06-21 04:00:00+03:00,DOWN,0.65,64506.15,64201.63,992624.5333888302617678423540,997310.5055466410533173852015,1.0047,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1033,2024-06-21 12:00:00+03:00,DOWN,0.63,63770.01,63732.02,997310.5055466410533173852015,997904.6378998540588291536246,1.0006,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1036,2024-06-21 20:00:00+03:00,DOWN,0.60,64232.01,64143.56,997904.6378998540588291536246,999278.7917714554938691506392,1.0014,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1035,2024-06-22 00:00:00+03:00,DOWN,0.81,64143.56,64327.45,999278.7917714554938691506392,996414.0088217898851818935228,-0.0029,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
1041,2024-06-22 08:00:00+03:00,DOWN,0.64,64519.99,64265.26,996414.0088217898851818935228,1000347.929773531733521491588,1.0040,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1043,2024-06-22 16:00:00+03:00,UP,0.63,64307.09,64295.01,1000347.929773531733521491588,1000160.015766045711943762917,-0.0002,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
1044,2024-06-22 20:00:00+03:00,UP,0.60,64295.01,64262.01,1000160.015766045711943762917,999646.6745204299245211597602,-0.0005,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
1039,2024-06-23 00:00:00+03:00,UP,0.60,64262.01,64416.14,999646.6745204299245211597602,1002044.289253362085595275655,1.0024,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1045,2024-06-23 04:00:00+03:00,DOWN,0.70,64416.14,64415.27,1002044.289253362085595275655,1002057.822795291956354598829,1.0000,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1049,2024-06-23 20:00:00+03:00,DOWN,0.62,64149.78,63210.01,1002057.822795291956354598829,1016737.590678024079860296921,1.0147,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1050,2024-06-24 00:00:00+03:00,DOWN,0.77,63210.01,62862.00,1016737.590678024079860296921,1022335.356742795453255621205,1.0055,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1052,2024-06-24 04:00:00+03:00,DOWN,0.71,62862.00,62456.00,1022335.356742795453255621205,1028938.203531595920215339035,1.0065,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1053,2024-06-24 08:00:00+03:00,DOWN,0.66,62456.00,61291.95,1028938.203531595920215339035,1048115.472582142772894451777,1.0186,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1056,2024-06-25 00:00:00+03:00,DOWN,0.68,60293.30,61302.59,1048115.472582142772894451777,1030570.364496792810639032995,-0.0167,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
1058,2024-06-25 08:00:00+03:00,UP,0.71,60685.16,61187.64,1030570.364496792810639032995,1039103.603871169486114386463,1.0083,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1059,2024-06-25 12:00:00+03:00,UP,0.74,61187.64,61810.00,1039103.603871169486114386463,1049672.674992481911979776100,1.0102,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1060,2024-06-25 16:00:00+03:00,UP,0.68,61810.00,61975.46,1049672.674992481911979776100,1052482.557548771445342600461,1.0027,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1067,2024-06-26 04:00:00+03:00,DOWN,0.67,61936.07,61720.02,1051813.626847138151983712201,1055482.641269272526956746186,1.0035,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1063,2024-06-26 12:00:00+03:00,UP,0.60,61445.26,61467.86,1055482.641269272526956746186,1055870.855229026063016471907,1.0004,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1066,2024-06-27 00:00:00+03:00,UP,0.67,60864.98,61037.31,1045514.818412379522322337272,1048475.035743544428037936100,1.0028,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1074,2024-06-27 08:00:00+03:00,UP,0.75,60794.01,61196.02,1044295.723513100387182570262,1051201.294042326892995417039,1.0066,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1076,2024-06-28 04:00:00+03:00,DOWN,0.76,61828.17,61350.01,1062060.119469680778843010606,1070273.764911970637352676571,1.0077,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1077,2024-06-28 12:00:00+03:00,DOWN,0.71,61690.00,61062.01,1070273.764911970637352676571,1081168.905479762312511553332,1.0102,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1079,2024-06-28 20:00:00+03:00,UP,0.63,60123.73,60427.84,1081168.905479762312511553332,1086637.532856098586339838578,1.0051,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1080,2024-06-29 00:00:00+03:00,UP,0.72,60427.84,60762.00,1086637.532856098586339838578,1092646.531324009964664983419,1.0055,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1084,2024-06-29 04:00:00+03:00,UP,0.75,60762.00,61052.30,1092646.531324009964664983419,1097866.821769409393464928199,1.0048,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1083,2024-06-29 20:00:00+03:00,UP,0.61,61057.38,60986.68,1097958.172356604119948923099,1096686.816743480662779938958,-0.0012,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
1091,2024-06-30 04:00:00+03:00,UP,0.75,60898.32,61528.01,1095097.891963062152518956800,1106421.228823425798130521486,1.0103,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1088,2024-06-30 16:00:00+03:00,UP,0.63,61717.90,62026.83,1109835.906579805052470244235,1115391.209119581991978225429,1.0050,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1089,2024-06-30 20:00:00+03:00,UP,0.65,62026.83,62772.01,1115391.209119581991978225429,1128791.333246701338699351335,1.0120,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1094,2024-07-01 08:00:00+03:00,UP,0.73,63277.84,62662.09,1137887.370160226633462961627,1126814.707942676863281886884,-0.0097,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
1095,2024-07-01 12:00:00+03:00,UP,0.80,62662.09,63132.90,1126814.707942676863281886884,1135281.001241328275866461467,1.0075,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1097,2024-07-01 20:00:00+03:00,UP,0.67,63226.78,62899.99,1136969.188864525307818713675,1131092.720677642499215427576,-0.0052,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
1099,2024-07-02 04:00:00+03:00,DOWN,0.68,63138.68,62629.99,1135384.939507860858362030468,1144532.406082680821972929227,1.0081,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1101,2024-07-02 12:00:00+03:00,DOWN,0.65,62832.01,61948.08,1144532.406082680821972929227,1160633.857074120759338716687,1.0141,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1102,2024-07-02 16:00:00+03:00,DOWN,0.65,61948.08,61939.10,1160633.857074120759338716687,1160802.102676511109522594245,1.0001,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1103,2024-07-02 20:00:00+03:00,DOWN,0.63,61939.10,62135.47,1160802.102676511109522594245,1157121.927974221497846335600,-0.0032,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
1104,2024-07-03 00:00:00+03:00,DOWN,0.74,62135.46,60987.99,1157121.927974221497846335600,1178490.767903829807531879647,1.0185,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1109,2024-07-03 20:00:00+03:00,UP,0.68,59671.11,60208.58,1178490.767903829807531879647,1189105.677414064683448452329,1.0090,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1110,2024-07-04 00:00:00+03:00,DOWN,0.68,60208.57,59102.00,1189105.479916352992844773676,1210959.984198900124113499062,1.0184,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1115,2024-07-04 04:00:00+03:00,DOWN,0.68,59102.00,58219.99,1210959.984198900124113499062,1229031.772220680637437402607,1.0149,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1116,2024-07-04 08:00:00+03:00,DOWN,0.85,58219.99,57761.94,1229031.772220680637437402607,1238701.268956521415939394831,1.0079,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1114,2024-07-04 16:00:00+03:00,DOWN,0.66,58140.00,58283.62,1238701.268956521415939394831,1235641.374284221181922242855,-0.0025,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
1111,2024-07-04 20:00:00+03:00,DOWN,0.83,58283.62,57050.01,1235641.374284221181922242855,1261794.512262451739533988625,1.0212,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1112,2024-07-05 00:00:00+03:00,DOWN,0.81,57050.02,55227.99,1261794.512262451739533988625,1302092.963607035929740812624,1.0319,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1121,2024-07-05 04:00:00+03:00,DOWN,0.61,55228.00,54415.05,1302092.963607035929740812624,1321259.626798973712370688658,1.0147,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1118,2024-07-05 16:00:00+03:00,DOWN,0.78,56662.99,56465.42,1321259.626798973712370688658,1325866.536255510920102809342,1.0035,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1119,2024-07-05 20:00:00+03:00,DOWN,0.71,56465.41,56628.79,1325866.536255510920102809342,1322030.203982471100253340490,-0.0029,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
1120,2024-07-06 00:00:00+03:00,UP,0.63,56628.79,56410.00,1322030.203982471100253340490,1316922.431269522000475216529,-0.0039,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
1125,2024-07-06 04:00:00+03:00,UP,0.75,56409.99,56606.00,1316922.197814029841368320505,1321498.158915840495637300246,1.0035,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1124,2024-07-06 08:00:00+03:00,UP,0.68,56606.00,56731.42,1321498.158915840495637300246,1324426.157698500014327241775,1.0022,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1126,2024-07-06 12:00:00+03:00,UP,0.72,56731.42,57317.98,1324426.157698500014327241775,1338119.723046584588420465371,1.0103,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1123,2024-07-07 00:00:00+03:00,DOWN,0.65,58230.13,57963.45,1359414.365763877523941356503,1365640.156828776586644542653,1.0046,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1130,2024-07-07 08:00:00+03:00,UP,0.60,57369.99,57460.00,1365640.156828776586644542653,1367782.762579904627290250893,1.0016,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1131,2024-07-07 12:00:00+03:00,DOWN,0.64,57460.00,56825.42,1367782.762579904627290250893,1382888.359264171175817676013,1.0110,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1132,2024-07-07 16:00:00+03:00,UP,0.63,56825.42,57151.10,1382888.359264171175817676013,1390814.021421092414033606502,1.0057,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1134,2024-07-08 00:00:00+03:00,UP,0.74,55857.81,55160.01,1359340.858773939785157775189,1342359.382929246712119589561,-0.0125,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
1136,2024-07-08 04:00:00+03:00,UP,0.71,55160.00,55852.01,1342359.139571897261086728596,1359199.711511258186098415091,1.0126,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1137,2024-07-08 08:00:00+03:00,UP,0.62,55852.00,57154.01,1359199.468153908735065554125,1390884.838409782664596147517,1.0233,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1138,2024-07-08 12:00:00+03:00,UP,0.70,57154.01,55761.52,1390884.838409782664596147517,1356997.570856075789739536590,-0.0244,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
1139,2024-07-08 16:00:00+03:00,UP,0.72,55761.52,56477.31,1356997.570856075789739536590,1374416.846572431270894599488,1.0128,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1135,2024-07-08 20:00:00+03:00,UP,0.60,56477.30,56714.62,1374416.603215081819861738522,1380191.959832253731718176202,1.0042,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1140,2024-07-09 00:00:00+03:00,DOWN,0.68,56714.61,57168.36,1380191.716474904280685315237,1369149.376743563664618997197,-0.0080,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
1142,2024-07-09 08:00:00+03:00,UP,0.73,57116.84,57428.01,1369149.376743563664618997197,1376608.441558096378710314108,1.0055,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1144,2024-07-09 16:00:00+03:00,UP,0.70,57477.00,57862.01,1377782.782224818613062384087,1387011.867754410926756820966,1.0067,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1145,2024-07-09 20:00:00+03:00,DOWN,0.60,57862.01,58050.00,1387011.867754410926756820966,1382505.554181495784159441187,-0.0033,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
1146,2024-07-10 00:00:00+03:00,DOWN,0.62,58050.00,58180.01,1382505.554181495784159441187,1379409.265687109285160327165,-0.0022,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
1151,2024-07-10 04:00:00+03:00,DOWN,0.83,58180.00,58977.99,1379409.265687109285160327165,1360489.451319188069304962960,-0.0137,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
1152,2024-07-10 08:00:00+03:00,DOWN,0.66,58977.99,58492.00,1360489.451319188069304962960,1371700.146503045847601604113,1.0082,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1148,2024-07-10 16:00:00+03:00,UP,0.69,57699.69,57392.03,1371700.146503045847601604113,1364386.116443731368000879923,-0.0053,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
1149,2024-07-10 20:00:00+03:00,UP,0.60,57392.03,57725.85,1364386.116443731368000879923,1372322.050638623000258286635,1.0058,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1158,2024-07-11 08:00:00+03:00,DOWN,0.67,58191.50,58777.99,1383391.991798084052803554849,1369449.309975658813445078837,-0.0101,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
1153,2024-07-11 12:00:00+03:00,DOWN,0.72,58777.99,57402.01,1369449.309975658813445078837,1401507.821359602140090378541,1.0234,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1154,2024-07-11 16:00:00+03:00,DOWN,0.79,57402.01,57378.01,1401507.821359602140090378541,1402093.797141854894852139829,1.0004,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1155,2024-07-11 20:00:00+03:00,DOWN,0.68,57378.00,57339.89,1402093.797141854894852139829,1403025.056415602256036614977,1.0007,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1156,2024-07-12 00:00:00+03:00,DOWN,0.69,57339.89,56914.01,1403025.056415602256036614977,1413445.730592449764617480297,1.0074,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1159,2024-07-12 04:00:00+03:00,UP,0.68,56914.01,57106.94,1413445.730592449764617480297,1418237.100675197427856947179,1.0034,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1162,2024-07-12 16:00:00+03:00,DOWN,0.60,58213.99,57576.01,1445730.420791850102864731405,1461574.500434162621361155398,1.0110,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1163,2024-07-12 20:00:00+03:00,UP,0.66,57576.01,57889.10,1461574.500434162621361155398,1469522.330795122541562676208,1.0054,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1166,2024-07-13 04:00:00+03:00,UP,0.64,57814.00,58170.32,1467615.907529901391071973174,1476661.137062039877661151669,1.0062,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1169,2024-07-13 16:00:00+03:00,DOWN,0.60,58830.62,58624.38,1493422.938420568847954243721,1498658.367637868582670656419,1.0035,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1170,2024-07-13 20:00:00+03:00,UP,0.65,58624.38,59204.02,1498658.367637868582670656419,1513476.133492579782094159393,1.0099,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1165,2024-07-14 00:00:00+03:00,UP,0.70,59204.01,59466.15,1513475.877855186663758650741,1520177.156478390710782453566,1.0044,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1172,2024-07-14 04:00:00+03:00,UP,0.79,59466.16,60062.01,1520177.412115783829117962218,1535409.566184739850400990041,1.0100,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1175,2024-07-14 20:00:00+03:00,UP,0.83,59916.00,60797.91,1531677.004607819033639162580,1554221.921944318160482688748,1.0147,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1176,2024-07-15 00:00:00+03:00,UP,0.60,60797.91,62647.87,1554221.921944318160482688748,1601513.817121637756241269181,1.0304,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1178,2024-07-15 08:00:00+03:00,DOWN,0.72,62840.12,62454.00,1606428.446004337756395103365,1616299.117027422927055173354,1.0061,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1179,2024-07-15 12:00:00+03:00,UP,0.69,62454.00,63026.00,1616299.117027422927055173354,1631102.381749293198203147209,1.0092,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1180,2024-07-15 16:00:00+03:00,UP,0.63,63026.01,63342.00,1631102.640547627496634460985,1639280.409113123627718461437,1.0050,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1181,2024-07-15 20:00:00+03:00,UP,0.75,63342.00,64724.14,1639280.409113123627718461437,1675049.962089847013320665256,1.0218,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1183,2024-07-16 04:00:00+03:00,DOWN,0.63,64752.14,62895.01,1675774.597425882620999237402,1723836.812483447195574476364,1.0287,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1184,2024-07-16 08:00:00+03:00,UP,0.82,62895.01,63746.11,1723836.812483447195574476364,1747163.901724782269822074653,1.0135,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1185,2024-07-16 12:00:00+03:00,UP,0.71,63746.11,64878.24,1747163.901724782269822074653,1778193.507579314848376807881,1.0178,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1187,2024-07-16 20:00:00+03:00,DOWN,0.60,65165.42,65043.99,1786064.584407333420368847919,1789392.757884686631584787127,1.0019,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1188,2024-07-17 00:00:00+03:00,DOWN,0.79,65044.00,65701.66,1789392.757884686631584787127,1771300.204518496929073747660,-0.0101,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
1193,2024-07-17 04:00:00+03:00,DOWN,0.87,65701.66,65258.00,1771300.204518496929073747660,1783261.166368420908887238809,1.0068,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1194,2024-07-17 08:00:00+03:00,DOWN,0.62,65258.01,64723.73,1783261.166368420908887238809,1797861.071820139708207050645,1.0082,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1189,2024-07-17 12:00:00+03:00,DOWN,0.64,64723.73,64724.01,1797861.071820139708207050645,1797853.294130255184569146927,-0.0000,0.0000,-1,0.0000,-1,DRAW DeActive Stop Loss and DeActive Take Profit,ERROR
1190,2024-07-17 16:00:00+03:00,DOWN,0.60,64724.01,64585.78,1797853.294130255184569146927,1801692.939740093406492711199,1.0021,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1191,2024-07-17 20:00:00+03:00,DOWN,0.67,64585.78,64087.99,1801692.939740093406492711199,1815579.351400264129782234167,1.0077,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1192,2024-07-18 00:00:00+03:00,DOWN,0.65,64087.99,64865.08,1815579.351400264129782234167,1793564.796751575174915456845,-0.0121,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
1199,2024-07-18 04:00:00+03:00,DOWN,0.62,64865.09,64668.00,1793564.796751575174915456845,1799014.472159283203243546537,1.0030,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1200,2024-07-18 08:00:00+03:00,DOWN,0.60,64668.00,64758.00,1799014.472159283203243546537,1796510.740754348220125282184,-0.0014,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
